id,query,answer_ids,answer_ids_list,answer_count
690,"Looking for a healthy ready-to-eat meal for a long hike, preferably something lightweight and dehydrated like a cream of broccoli soup. It should be portioned for one person with a little extra for leftovers. Does such a product exist?","[890120, 9895]","['890120', '9895']",2
3821,What are some high-quality Top Of The World hats that feature the Old Dominion Monarchs or the NCAA?,"[156924, 348197, 352022]","['156924', '348197', '352022']",3
602,What are some stained glass accent lamps from Campus Authentic that you would recommend?,[8677],['8677'],1
1911,Can you help me find a surf casting reel with a lightweight carbon handle for superior grip and control? This feature is essential for me.,"[510706, 418571, 245468, 142110]","['510706', '418571', '245468', '142110']",4
6897,What's a durable Vortex spotting scope case that fits an 80mm scope perfectly?,"[695828, 695829]","['695828', '695829']",2
7107,What are some durable and popular document portfolio options?,"[721626, 232005, 721622]","['721626', '232005', '721622']",3
4730,Can you help me find a men's swim brief with unique flatlock stitching that's not too bright or flashy?,"[745826, 234021, 538310, 403561, 650954, 245611, 659404, 785485, 452974, 850801, 785490, 456851, 456852, 936117, 456821, 47793, 403580]","['745826', '234021', '538310', '403561', '650954', '245611', '659404', '785485', '452974', '850801', '785490', '456851', '456852', '936117', '456821', '47793', '403580']",17
2366,"Is there a set of MLB officially sanctioned Philadelphia Phillies coasters available? If so, do they come with a Steiner Sports Certificate of Authenticity?",[193400],['193400'],1
4370,Can you recommend a lightweight and compact snow and sand deadman anchor set?,"[155777, 93571, 321220, 487174, 70407, 79370, 858862, 505134, 420240, 863189, 391960]","['155777', '93571', '321220', '487174', '70407', '79370', '858862', '505134', '420240', '863189', '391960']",11
7371,Can you recommend some comfortable swim and exercise shirts with a slightly low collar that fits around the collar bone? I'm interested in a modest design.,"[453027, 753732, 688328, 182698, 550636, 826348, 818640, 789713, 96786, 634705, 582964, 444469, 853718, 443863, 775608, 604659, 327930]","['453027', '753732', '688328', '182698', '550636', '826348', '818640', '789713', '96786', '634705', '582964', '444469', '853718', '443863', '775608', '604659', '327930']",17
5761,Can you assist me in finding a WWE action figure that matches my WWE Elite Collection Series #34 - Bad News Barrett Action Figure? It's essential that the figure has detailed tattoos for an enhanced look.,[567386],['567386'],1
6998,"What are some budget-friendly, high-quality travel spearfishing poles available? Ideally ones that are approximately 4 feet long when assembled, including a 3-foot main pole and a 1-foot Paralyzer tip?","[104864, 103008, 661894, 551240, 347369, 420428, 1613, 390062, 673390, 368015, 579159, 20121, 707740, 654013, 438558]","['104864', '103008', '661894', '551240', '347369', '420428', '1613', '390062', '673390', '368015', '579159', '20121', '707740', '654013', '438558']",15
1526,Looking for a reliable and quiet transom mount trolling motor that works well with MinnKota MK-105P Portable Battery Charger which I already possess.,"[737891, 737892, 99717, 737895, 99656, 307563, 374796, 106612, 183636, 504886, 270650, 484251]","['737891', '737892', '99717', '737895', '99656', '307563', '374796', '106612', '183636', '504886', '270650', '484251']",12
6990,"Looking for a well-balanced and steady aiming crossbow similar to my son-in-law's. Preferably, it should be powerful and have a shooting speed of around 315 FPS.","[706821, 488645, 712073, 356588, 111474, 706834, 840118, 915802, 211612, 429853, 345182, 915839]","['706821', '488645', '712073', '356588', '111474', '706834', '840118', '915802', '211612', '429853', '345182', '915839']",12
8332,"Can I find a high-quality, visually stunning replica championship ring in size 10.5?","[801860, 867749, 727562, 864682, 928827, 867805]","['801860', '867749', '727562', '864682', '928827', '867805']",6
1551,What are some highly accurate and balanced Neoprene Dumbbell Weights suitable for someone beginning a shoulder and arm sculpting workout?,"[786529, 823297, 747301, 747304, 304617, 608331, 748909, 103375, 377583, 127631, 55506, 712468]","['786529', '823297', '747301', '747304', '304617', '608331', '748909', '103375', '377583', '127631', '55506', '712468']",12
5144,"Looking for recommendations for a women's cruiser bike that will complement my Firmstrong Urban Lady Beach Cruiser Bicycle. Can it have stylish wheel fenders, a drink holder, and perhaps even a basket?",[499709],['499709'],1
8813,Looking for a cost-effective hand and forearm trainer gripper exerciser that is compatible with the WRINGER - Adjustable Forearm Exerciser/Increase Grip Strength. Any suggestions?,"[260512, 925218, 188330, 6444, 575981, 896145, 554937, 173594, 733115, 837854]","['260512', '925218', '188330', '6444', '575981', '896145', '554937', '173594', '733115', '837854']",10
1337,"Looking for a high-quality, fun tailgate banner flag for a Florida State Seminoles fan. Preferably from Party Animal brand and doesn't require permanent flagpole installation.","[23025, 21161, 79422]","['23025', '21161', '79422']",3
3010,Is there a purse hanger made by Aminco that can keep my handbag or coat off the ground conveniently and does not contain any nickel?,"[262401, 262309, 262318, 262319, 233272, 233274]","['262401', '262309', '262318', '262319', '233272', '233274']",6
7857,"What's the best quality interlocking bolt that will pair well with my Laser Performance Sunfish Sail Ring (Pack of 30) for use on my Sunfish booms? It should be durable and ideally, made from a high-grade metal. Any recommendations?",[810747],['810747'],1
2250,Where can I find a 100% cotton Florida Gators tee shirt with accurate colors for a perfect fit?,"[340224, 336097, 398853, 178662, 811660, 396141, 134189, 241485, 652624, 344498, 652794, 360732, 625501, 652607]","['340224', '336097', '398853', '178662', '811660', '396141', '134189', '241485', '652624', '344498', '652794', '360732', '625501', '652607']",14
2346,"Looking for the best plush slippers for kids, ideally with a Minnesota Vikings theme. Could this be a great gift option?","[191272, 204571, 374103]","['191272', '204571', '374103']",3
150,"What are some 4-feet long, weighted aerobic bars that would pair well with my j/fit Weighted Padded Bar for intense workouts?","[933657, 32211, 933661, 2222]","['933657', '32211', '933661', '2222']",4
2804,Looking for a Final Score Products' currency paperweight with a clear acrylic cover that showcases the intricate details and beauty of the enclosed money.,[240998],['240998'],1
2086,Is there a fastpitch ball glove with Checkmate-style webbing that offers tight support for the thumb and pinkie?,"[106914, 236036, 106917, 106934, 160856]","['106914', '236036', '106917', '106934', '160856']",5
2259,What's a good quality bamboo trout net that would pair well with a brown Flambeau Tackle 2815GB Fly Flax Creel Bag for my fishing outings?,[180382],['180382'],1
4017,Kayak Keepers paddle leash recommendations,[378113],['378113'],1
5021,"Looking for a saltwater spinning reel that features a MEGADRAG system with carbon fiber washers and a high-quality drag system. It should also be compatible with the Owner American ST-76 Treble Hook (5-Pack), 4/0 as this combination often works well together.",[487846],['487846'],1
8862,"Can you help me find a lightweight, durable Under Armour running jacket for women? Ideally, it should have a translucent woven layer for some extra protection against weather conditions.","[931610, 869463]","['931610', '869463']",2
7712,Is there a backpack rain cover suitable for heavy rain that is commonly paired with the Deuter Streamer 2.0?,[795717],['795717'],1
6591,"Looking for a unique gift like the Seattle Seahawks Coleman XL Cooler Folding Tailgate Quad Chair that can support up to 300 lbs, has extra cushioning for comfort, and includes a cooler within the armrest. Can it be shipped quickly?",[659718],['659718'],1
3856,"Where can I find an affordable, high-quality 6-pack of 5-inch fishing lures by Creme? I've noticed that some expensive lures don't necessarily have the durability to match their price.","[356965, 356957, 356958]","['356965', '356957', '356958']",3
859,Where can I find a 4-inch collectible Nolan Ryan figurine?,"[3628, 25066, 28308, 91684]","['3628', '25066', '28308', '91684']",4
8368,Are there any RIMABLE toddler kick scooters with 3 LED light-up wheels that you would suggest?,"[870787, 649285, 871340, 871375, 871380, 871391]","['870787', '649285', '871340', '871375', '871380', '871391']",6
8995,"Does GGI offer any men's touchscreen gloves that are lightweight, comfortable, and feature an extra soft fabric on the index finger for nose-wiping purposes?",[946893],['946893'],1
7024,Are there any comfortable NHL themed underwear that can be worn throughout the day?,"[709504, 821634, 890505, 412940, 804513, 676399, 454320, 514355, 916154, 935742, 412920, 826825, 710865, 522326, 804959, 412914, 412915, 412917, 843384]","['709504', '821634', '890505', '412940', '804513', '676399', '454320', '514355', '916154', '935742', '412920', '826825', '710865', '522326', '804959', '412914', '412915', '412917', '843384']",19
1779,"Can you suggest any sturdy game tables suitable for outdoor gatherings, ideally with a tailgating theme? I'm particularly interested in ones with 19mm-thick hollow steel legs.",[125982],['125982'],1
4813,"Looking for a reliable trapper knife from Colt, which is well-respected in the outdoor gear industry. Can you suggest a high-quality option?","[441376, 441896, 441899, 465036, 441375]","['441376', '441896', '441899', '465036', '441375']",5
5649,"What's a good baseball cap to buy? I'm specifically interested in New Era's MLB caps from around 2014, especially their Memorial Day designs.","[183317, 549142, 912535, 912540, 556725, 556728, 556729, 556734, 556735, 556736, 556737, 152390, 796624, 796626, 441305, 441309, 406254, 750323, 210422, 557558]","['183317', '549142', '912535', '912540', '556725', '556728', '556729', '556734', '556735', '556736', '556737', '152390', '796624', '796626', '441305', '441309', '406254', '750323', '210422', '557558']",20
1818,Looking for a premium cotton college stadium blanket that is extra cozy and thick for late-night games. Any suggestions?,"[109953, 835387, 369665, 472770, 349477, 110308, 382756, 234946, 264355, 429523, 350388, 131700, 131702, 133686, 566229, 216826, 215259, 184186]","['109953', '835387', '369665', '472770', '349477', '110308', '382756', '234946', '264355', '429523', '350388', '131700', '131702', '133686', '566229', '216826', '215259', '184186']",18
